incident_id,created_at,resolved_at,severity,category,team_assigned,closed_code,resolution_time_hour,shift,hour,day_of_week,month,priority,sla_breach
INC0014528,4/4/2016 2:42,4/4/2016 4:46,2 - Medium,Category 26,Group 70,code 6,2.066666667,Night,2,Monday,April    ,P2-High,No
INC0014530,4/4/2016 2:48,4/4/2016 4:21,2 - Medium,Category 26,Group 70,code 7,1.55,Night,2,Monday,April    ,P2-High,No
INC0014531,4/4/2016 3:16,4/8/2016 14:53,2 - Medium,Category 26,Group 70,code 6,107.6166667,Night,3,Monday,April    ,P2-High,Yes
INC0014533,4/4/2016 4:02,4/6/2016 14:46,2 - Medium,Category 26,Group 70,code 7,58.73333333,Night,4,Monday,April    ,P2-High,No
INC0014534,4/4/2016 4:03,4/4/2016 4:08,2 - Medium,Category 46,Group 70,code 7,0.083333333,Night,4,Monday,April    ,P2-High,No
INC0014537,4/4/2016 5:24,4/5/2016 12:08,2 - Medium,Category 26,Group 70,code 6,30.73333333,Night,5,Monday,April    ,P2-High,No
INC0014540,4/4/2016 6:14,4/4/2016 6:16,3 - Low,Category 51,Group 64,code 6,0.033333333,Night,6,Monday,April    ,P3-Medium,No
INC0014541,4/4/2016 6:16,4/4/2016 6:22,3 - Low,Category 51,Group 64,code 6,0.1,Night,6,Monday,April    ,P3-Medium,No
INC0014542,4/4/2016 6:23,4/4/2016 6:25,3 - Low,Category 51,Group 64,code 6,0.033333333,Night,6,Monday,April    ,P3-Medium,No
INC0019626,4/15/2016 11:41,4/15/2016 15:32,2 - Medium,Category 42,Group 70,code 6,3.85,Morning,11,Friday,April    ,P2-High,No
INC0014544,4/4/2016 6:31,4/4/2016 6:46,3 - Low,Category 51,Group 64,code 6,0.25,Night,6,Monday,April    ,P3-Medium,No
INC0014545,4/4/2016 6:52,4/11/2016 15:45,2 - Medium,Category 9,Group 25,code 6,176.8833333,Night,6,Monday,April    ,P2-High,Yes
INC0014546,4/4/2016 7:02,4/4/2016 7:07,2 - Medium,Category 42,Group 70,code 10,0.083333333,Morning,7,Monday,April    ,P2-High,No
INC0014548,4/4/2016 7:11,4/4/2016 7:21,2 - Medium,Category 42,Group 70,code 9,0.166666667,Morning,7,Monday,April    ,P2-High,No
INC0014549,4/4/2016 7:15,4/4/2016 11:51,2 - Medium,Category 9,Group 70,code 6,4.6,Morning,7,Monday,April    ,P2-High,No
INC0014550,4/4/2016 7:20,4/4/2016 7:25,2 - Medium,Category 37,Group 70,code 6,0.083333333,Morning,7,Monday,April    ,P2-High,No
INC0014551,4/4/2016 7:25,4/4/2016 10:17,2 - Medium,Category 53,Group 19,code 6,2.866666667,Morning,7,Monday,April    ,P2-High,No
INC0014552,4/4/2016 7:34,4/4/2016 7:42,2 - Medium,Category 26,Group 70,code 9,0.133333333,Morning,7,Monday,April    ,P2-High,No
INC0014553,4/4/2016 7:37,4/4/2016 7:59,3 - Low,Category 57,Group 70,code 7,0.366666667,Morning,7,Monday,April    ,P3-Medium,No
INC0014554,4/4/2016 7:38,4/4/2016 10:53,2 - Medium,Category 9,Group 23,code 6,3.25,Morning,7,Monday,April    ,P2-High,No
INC0014557,4/4/2016 7:47,4/4/2016 8:06,2 - Medium,Category 26,Group 70,code 7,0.316666667,Morning,7,Monday,April    ,P2-High,No
INC0014558,4/4/2016 7:48,4/4/2016 9:09,2 - Medium,Category 57,Group 65,code 6,1.35,Morning,7,Monday,April    ,P2-High,No
INC0014560,4/4/2016 7:56,4/27/2016 11:16,2 - Medium,Category 24,Group 27,code 6,555.3333333,Morning,7,Monday,April    ,P2-High,Yes
INC0014561,4/4/2016 7:59,4/4/2016 10:06,3 - Low,Category 53,Group 70,code 9,2.116666667,Morning,7,Monday,April    ,P3-Medium,No
INC0001230,3/2/2016 11:48,3/23/2016 10:58,2 - Medium,Category 61,Group 74,code 6,503.1666667,Morning,11,Wednesday,March    ,P2-High,Yes
INC0001231,3/2/2016 11:48,3/10/2016 9:42,2 - Medium,Category 45,Group 58,code 6,189.9,Morning,11,Wednesday,March    ,P2-High,Yes
INC0014562,4/4/2016 8:00,4/4/2016 9:23,2 - Medium,Category 57,Group 70,code 6,1.383333333,Morning,8,Monday,April    ,P2-High,No
INC0014564,4/4/2016 8:06,4/12/2016 10:25,2 - Medium,Category 53,Group 64,code 6,194.3166667,Morning,8,Monday,April    ,P2-High,Yes
INC0001900,3/3/2016 12:55,3/4/2016 11:10,2 - Medium,Category 34,Group 62,code 6,22.25,Morning,12,Thursday,March    ,P2-High,No
INC0001901,3/3/2016 12:58,3/6/2016 19:11,2 - Medium,Category 53,Group 70,code 6,78.21666667,Morning,12,Thursday,March    ,P2-High,No
INC0014566,4/4/2016 8:09,4/4/2016 17:13,2 - Medium,Category 26,Group 70,code 7,9.066666667,Morning,8,Monday,April    ,P2-High,No
INC0014569,4/4/2016 8:15,4/4/2016 8:25,2 - Medium,Category 42,Group 70,code 9,0.166666667,Morning,8,Monday,April    ,P2-High,No
INC0014574,4/4/2016 8:24,4/4/2016 8:31,3 - Low,Category 26,Group 70,code 7,0.116666667,Morning,8,Monday,April    ,P3-Medium,No
INC0014575,4/4/2016 8:25,4/4/2016 8:41,3 - Low,Category 32,Group 70,code 7,0.266666667,Morning,8,Monday,April    ,P3-Medium,No
INC0014576,4/4/2016 8:26,4/4/2016 8:40,2 - Medium,Category 42,Group 70,code 7,0.233333333,Morning,8,Monday,April    ,P2-High,No
INC0014578,4/4/2016 8:26,4/4/2016 9:05,2 - Medium,Category 26,Group 70,code 6,0.65,Morning,8,Monday,April    ,P2-High,No
INC0014580,4/4/2016 8:27,4/4/2016 8:37,2 - Medium,Category 42,Group 70,code 9,0.166666667,Morning,8,Monday,April    ,P2-High,No
INC0014581,4/4/2016 8:27,4/4/2016 8:31,2 - Medium,Category 24,Group 24,code 6,0.066666667,Morning,8,Monday,April    ,P2-High,No
INC0014583,4/4/2016 8:28,4/4/2016 8:36,2 - Medium,Category 42,Group 70,code 6,0.133333333,Morning,8,Monday,April    ,P2-High,No
INC0014584,4/4/2016 8:29,4/4/2016 11:28,2 - Medium,Category 26,Group 70,code 7,2.983333333,Morning,8,Monday,April    ,P2-High,No
INC0014585,4/4/2016 8:32,4/4/2016 8:34,2 - Medium,Category 24,Group 24,code 6,0.033333333,Morning,8,Monday,April    ,P2-High,No
INC0014586,4/4/2016 8:32,4/4/2016 11:04,2 - Medium,Category 32,Group 64,code 6,2.533333333,Morning,8,Monday,April    ,P2-High,No
INC0014587,4/4/2016 8:34,4/5/2016 13:48,2 - Medium,Category 26,Group 70,code 10,29.23333333,Morning,8,Monday,April    ,P2-High,No
INC0014588,4/4/2016 8:34,4/4/2016 8:36,2 - Medium,Category 24,Group 24,code 6,0.033333333,Morning,8,Monday,April    ,P2-High,No
INC0014589,4/4/2016 8:34,4/5/2016 12:08,2 - Medium,Category 20,Group 70,code 6,27.56666667,Morning,8,Monday,April    ,P2-High,No
INC0014590,4/4/2016 8:35,4/5/2016 9:40,2 - Medium,Category 26,Group 70,code 6,25.08333333,Morning,8,Monday,April    ,P2-High,No
INC0014592,4/4/2016 8:37,4/4/2016 8:38,2 - Medium,Category 24,Group 24,code 6,0.016666667,Morning,8,Monday,April    ,P2-High,No
INC0014593,4/4/2016 8:37,4/4/2016 11:04,2 - Medium,Category 32,Group 64,code 6,2.45,Morning,8,Monday,April    ,P2-High,No
INC0014594,4/4/2016 8:38,4/6/2016 15:11,2 - Medium,Category 26,Group 70,code 7,54.55,Morning,8,Monday,April    ,P2-High,No
INC0014595,4/4/2016 8:38,4/4/2016 8:42,2 - Medium,Category 32,Group 70,code 9,0.066666667,Morning,8,Monday,April    ,P2-High,No
INC0014596,4/4/2016 8:39,4/4/2016 8:40,2 - Medium,Category 24,Group 24,code 6,0.016666667,Morning,8,Monday,April    ,P2-High,No
INC0014597,4/4/2016 8:39,4/4/2016 21:01,2 - Medium,Category 53,Group 29,code 6,12.36666667,Morning,8,Monday,April    ,P2-High,No
INC0014598,4/4/2016 8:40,4/5/2016 13:52,2 - Medium,Category 26,Group 70,code 9,29.2,Morning,8,Monday,April    ,P2-High,No
INC0014599,4/4/2016 8:41,4/4/2016 11:26,2 - Medium,Category 34,Group 27,code 6,2.75,Morning,8,Monday,April    ,P2-High,No
INC0014600,4/4/2016 8:41,4/5/2016 14:12,2 - Medium,Category 26,Group 70,code 6,29.51666667,Morning,8,Monday,April    ,P2-High,No
INC0014601,4/4/2016 8:41,4/4/2016 8:43,2 - Medium,Category 24,Group 24,code 6,0.033333333,Morning,8,Monday,April    ,P2-High,No
INC0014603,4/4/2016 8:43,4/4/2016 8:45,2 - Medium,Category 24,Group 24,code 6,0.033333333,Morning,8,Monday,April    ,P2-High,No
INC0014604,4/4/2016 8:44,4/6/2016 9:28,2 - Medium,Category 34,Group 9,code 6,48.73333333,Morning,8,Monday,April    ,P2-High,No
INC0000595,3/1/2016 10:16,3/17/2016 17:57,2 - Medium,Category 53,Group 70,code 9,391.6833333,Morning,10,Tuesday,March    ,P2-High,Yes
INC0014605,4/4/2016 8:44,4/4/2016 9:37,2 - Medium,Category 9,Group 27,code 6,0.883333333,Morning,8,Monday,April    ,P2-High,No
INC0014606,4/4/2016 8:45,4/4/2016 8:47,2 - Medium,Category 24,Group 24,code 6,0.033333333,Morning,8,Monday,April    ,P2-High,No
INC0014607,4/4/2016 8:46,4/4/2016 11:03,2 - Medium,Category 32,Group 70,code 6,2.283333333,Morning,8,Monday,April    ,P2-High,No
INC0014608,4/4/2016 8:46,4/11/2016 11:45,2 - Medium,Category 26,Group 76,code 6,170.9833333,Morning,8,Monday,April    ,P2-High,Yes
INC0014609,4/4/2016 8:47,4/4/2016 8:56,2 - Medium,Category 32,Group 70,code 6,0.15,Morning,8,Monday,April    ,P2-High,No
INC0014610,4/4/2016 8:48,4/4/2016 8:52,2 - Medium,Category 24,Group 24,code 6,0.066666667,Morning,8,Monday,April    ,P2-High,No
INC0014611,4/4/2016 8:48,4/4/2016 8:51,2 - Medium,Category 26,Group 70,code 6,0.05,Morning,8,Monday,April    ,P2-High,No
INC0019817,4/15/2016 14:17,4/29/2016 9:05,2 - Medium,Category 34,Group 9,code 6,330.8,Morning,14,Friday,April    ,P2-High,Yes
INC0014612,4/4/2016 8:48,4/4/2016 17:14,2 - Medium,Category 40,Group 20,code 6,8.433333333,Morning,8,Monday,April    ,P2-High,No
INC0014615,4/4/2016 8:49,4/5/2016 15:07,2 - Medium,Category 26,Group 70,code 6,30.3,Morning,8,Monday,April    ,P2-High,No
INC0014616,4/4/2016 8:50,4/5/2016 15:33,2 - Medium,Category 26,Group 70,code 6,30.71666667,Morning,8,Monday,April    ,P2-High,No
INC0014617,4/4/2016 8:50,4/4/2016 8:52,2 - Medium,Category 32,Group 70,code 7,0.033333333,Morning,8,Monday,April    ,P2-High,No
INC0014618,4/4/2016 8:51,4/4/2016 10:06,2 - Medium,Category 9,Group 28,code 9,1.25,Morning,8,Monday,April    ,P2-High,No
INC0014621,4/4/2016 8:51,4/4/2016 10:38,2 - Medium,Category 46,Group 57,code 8,1.783333333,Morning,8,Monday,April    ,P2-High,No
INC0014624,4/4/2016 8:53,4/4/2016 8:59,2 - Medium,Category 42,Group 70,code 9,0.1,Morning,8,Monday,April    ,P2-High,No
INC0014627,4/4/2016 8:53,4/4/2016 8:56,2 - Medium,Category 24,Group 24,code 6,0.05,Morning,8,Monday,April    ,P2-High,No
INC0014629,4/4/2016 8:54,4/7/2016 3:59,2 - Medium,Category 26,Group 70,code 6,67.08333333,Morning,8,Monday,April    ,P2-High,No
INC0014630,4/4/2016 8:54,4/5/2016 14:00,2 - Medium,Category 32,Group 70,code 9,29.1,Morning,8,Monday,April    ,P2-High,No
INC0014631,4/4/2016 8:55,4/4/2016 9:17,2 - Medium,Category 26,Group 70,code 7,0.366666667,Morning,8,Monday,April    ,P2-High,No
INC0014632,4/4/2016 8:56,4/4/2016 16:24,2 - Medium,Category 46,Group 39,code 6,7.466666667,Morning,8,Monday,April    ,P2-High,No
INC0014633,4/4/2016 8:56,4/4/2016 8:57,2 - Medium,Category 24,Group 24,code 6,0.016666667,Morning,8,Monday,April    ,P2-High,No
INC0014634,4/4/2016 8:57,4/4/2016 9:15,2 - Medium,Category 42,Group 70,code 7,0.3,Morning,8,Monday,April    ,P2-High,No
INC0014635,4/4/2016 8:57,4/4/2016 16:53,2 - Medium,Category 9,Group 24,code 1,7.933333333,Morning,8,Monday,April    ,P2-High,No
INC0014636,4/4/2016 8:58,4/4/2016 8:59,2 - Medium,Category 24,Group 24,code 6,0.016666667,Morning,8,Monday,April    ,P2-High,No
INC0014637,4/4/2016 8:58,4/4/2016 9:15,2 - Medium,Category 20,Group 70,code 6,0.283333333,Morning,8,Monday,April    ,P2-High,No
INC0014638,4/4/2016 8:59,4/11/2016 21:01,3 - Low,Category 32,Group 70,code 9,180.0333333,Morning,8,Monday,April    ,P3-Medium,Yes
INC0014639,4/4/2016 8:59,4/4/2016 9:01,2 - Medium,Category 24,Group 24,code 6,0.033333333,Morning,8,Monday,April    ,P2-High,No
INC0014643,4/4/2016 9:01,4/4/2016 9:46,2 - Medium,Category 57,Group 65,code 6,0.75,Morning,9,Monday,April    ,P2-High,No
INC0014644,4/4/2016 9:01,4/5/2016 17:06,2 - Medium,Category 19,Group 73,code 6,32.08333333,Morning,9,Monday,April    ,P2-High,No
INC0014645,4/4/2016 9:01,4/25/2016 9:57,2 - Medium,Category 24,Group 27,code 6,504.9333333,Morning,9,Monday,April    ,P2-High,Yes
INC0014646,4/4/2016 9:01,4/4/2016 10:13,2 - Medium,Category 46,Group 70,code 6,1.2,Morning,9,Monday,April    ,P2-High,No
INC0014647,4/4/2016 9:03,4/4/2016 9:15,2 - Medium,Category 23,Group 20,code 7,0.2,Morning,9,Monday,April    ,P2-High,No
INC0014649,4/4/2016 9:04,4/4/2016 9:36,2 - Medium,Category 46,Group 65,code 6,0.533333333,Morning,9,Monday,April    ,P2-High,No
INC0014654,4/4/2016 9:07,4/4/2016 9:09,2 - Medium,Category 26,Group 70,code 6,0.033333333,Morning,9,Monday,April    ,P2-High,No
INC0014655,4/4/2016 9:08,4/4/2016 9:38,2 - Medium,Category 26,Group 70,code 7,0.5,Morning,9,Monday,April    ,P2-High,No
INC0014656,4/4/2016 9:08,4/6/2016 16:55,2 - Medium,Category 37,Group 70,code 6,55.78333333,Morning,9,Monday,April    ,P2-High,No
INC0014657,4/4/2016 9:09,4/19/2016 10:04,2 - Medium,Category 53,Group 20,code 9,360.9166667,Morning,9,Monday,April    ,P2-High,Yes
INC0014658,4/4/2016 9:10,4/4/2016 10:30,2 - Medium,Category 26,Group 73,code 6,1.333333333,Morning,9,Monday,April    ,P2-High,No
INC0014659,4/4/2016 9:11,4/5/2016 14:04,2 - Medium,Category 26,Group 77,code 16,28.88333333,Morning,9,Monday,April    ,P2-High,No
INC0014660,4/4/2016 9:13,4/4/2016 9:20,2 - Medium,Category 42,Group 70,code 6,0.116666667,Morning,9,Monday,April    ,P2-High,No
INC0014662,4/4/2016 9:14,4/4/2016 9:17,2 - Medium,Category 32,Group 70,code 6,0.05,Morning,9,Monday,April    ,P2-High,No
INC0014663,4/4/2016 9:14,4/5/2016 11:43,2 - Medium,Category 9,Group 25,code 6,26.48333333,Morning,9,Monday,April    ,P2-High,No
INC0014664,4/4/2016 9:14,4/4/2016 9:22,2 - Medium,Category 26,Group 70,code 9,0.133333333,Morning,9,Monday,April    ,P2-High,No
INC0014665,4/4/2016 9:15,4/8/2016 9:15,2 - Medium,Category 61,Group 73,code 6,96,Morning,9,Monday,April    ,P2-High,Yes
INC0014666,4/4/2016 9:15,4/6/2016 11:38,2 - Medium,Category 53,Group 70,code 8,50.38333333,Morning,9,Monday,April    ,P2-High,No
INC0014667,4/4/2016 9:15,4/4/2016 14:34,2 - Medium,Category 53,Group 70,code 6,5.316666667,Morning,9,Monday,April    ,P2-High,No
INC0014669,4/4/2016 9:18,4/6/2016 14:20,2 - Medium,Category 26,Group 70,code 6,53.03333333,Morning,9,Monday,April    ,P2-High,No
INC0000596,3/1/2016 10:16,3/2/2016 8:40,2 - Medium,Category 26,Group 70,code 2,22.4,Morning,10,Tuesday,March    ,P2-High,No
INC0014670,4/4/2016 9:19,4/4/2016 17:26,2 - Medium,Category 26,Group 70,code 6,8.116666667,Morning,9,Monday,April    ,P2-High,No
INC0014673,4/4/2016 9:20,4/4/2016 9:24,2 - Medium,Category 42,Group 70,code 7,0.066666667,Morning,9,Monday,April    ,P2-High,No
INC0014674,4/4/2016 9:21,4/6/2016 15:14,2 - Medium,Category 24,Group 25,code 6,53.88333333,Morning,9,Monday,April    ,P2-High,No
INC0014675,4/4/2016 9:21,4/19/2016 10:09,2 - Medium,Category 53,Group 70,code 9,360.8,Morning,9,Monday,April    ,P2-High,Yes
INC0014676,4/4/2016 9:22,4/6/2016 9:39,2 - Medium,Category 46,Group 51,code 6,48.28333333,Morning,9,Monday,April    ,P2-High,No
INC0002608,3/4/2016 15:30,7/6/2016 17:33,2 - Medium,Category 45,Group 6,code 7,2978.05,Evening,15,Friday,March    ,P2-High,Yes
INC0002609,3/4/2016 15:30,3/7/2016 9:10,2 - Medium,Category 24,Group 70,code 6,65.66666667,Evening,15,Friday,March    ,P2-High,No
INC0014678,4/4/2016 9:22,4/19/2016 10:10,2 - Medium,Category 57,Group 20,code 9,360.8,Morning,9,Monday,April    ,P2-High,Yes
INC0014679,4/4/2016 9:23,4/5/2016 15:48,2 - Medium,Category 61,Group 73,code 6,30.41666667,Morning,9,Monday,April    ,P2-High,No
INC0014681,4/4/2016 9:23,4/7/2016 15:03,2 - Medium,Category 37,Group 23,code 6,77.66666667,Morning,9,Monday,April    ,P2-High,No
INC0014682,4/4/2016 9:23,4/5/2016 15:45,2 - Medium,Category 53,Group 23,code 6,30.36666667,Morning,9,Monday,April    ,P2-High,No
INC0014683,4/4/2016 9:24,4/4/2016 9:28,2 - Medium,Category 42,Group 70,code 6,0.066666667,Morning,9,Monday,April    ,P2-High,No
INC0014684,4/4/2016 9:25,4/5/2016 14:40,2 - Medium,Category 37,Group 70,code 6,29.25,Morning,9,Monday,April    ,P2-High,No
INC0014685,4/4/2016 9:25,4/4/2016 9:37,2 - Medium,Category 32,Group 70,code 9,0.2,Morning,9,Monday,April    ,P2-High,No
INC0019923,4/15/2016 16:07,4/15/2016 16:21,2 - Medium,Category 32,Group 70,code 6,0.233333333,Evening,16,Friday,April    ,P2-High,No
INC0014687,4/4/2016 9:25,4/19/2016 10:12,2 - Medium,Category 53,Group 20,code 9,360.7833333,Morning,9,Monday,April    ,P2-High,Yes
INC0014689,4/4/2016 9:27,4/19/2016 15:37,2 - Medium,Category 24,Group 28,code 6,366.1666667,Morning,9,Monday,April    ,P2-High,Yes
INC0001233,3/2/2016 11:50,3/10/2016 16:31,2 - Medium,Category 45,Group 57,code 4,196.6833333,Morning,11,Wednesday,March    ,P2-High,Yes
INC0001234,3/2/2016 11:51,3/3/2016 12:19,2 - Medium,Category 55,Group 27,code 6,24.46666667,Morning,11,Wednesday,March    ,P2-High,No
INC0001906,3/3/2016 13:07,3/11/2016 7:31,1 - High,Category 17,Group 66,code 6,186.4,Morning,13,Thursday,March    ,P1-Critical,Yes
INC0001912,3/3/2016 13:17,3/7/2016 9:36,2 - Medium,Category 24,Group 70,code 6,92.31666667,Morning,13,Thursday,March    ,P2-High,Yes
INC0014690,4/4/2016 9:27,4/4/2016 16:27,2 - Medium,Category 42,Group 70,code 6,7,Morning,9,Monday,April    ,P2-High,No
INC0014695,4/4/2016 9:29,4/4/2016 13:51,2 - Medium,Category 53,Group 76,code 6,4.366666667,Morning,9,Monday,April    ,P2-High,No
INC0014696,4/4/2016 9:32,4/5/2016 14:34,2 - Medium,Category 26,Group 70,code 6,29.03333333,Morning,9,Monday,April    ,P2-High,No
INC0014698,4/4/2016 9:35,4/4/2016 9:38,2 - Medium,Category 32,Group 70,code 7,0.05,Morning,9,Monday,April    ,P2-High,No
INC0014699,4/4/2016 9:35,4/4/2016 9:51,2 - Medium,Category 26,Group 70,code 6,0.266666667,Morning,9,Monday,April    ,P2-High,No
INC0014701,4/4/2016 9:36,4/5/2016 14:20,2 - Medium,Category 32,Group 70,code 9,28.73333333,Morning,9,Monday,April    ,P2-High,No
INC0014702,4/4/2016 9:36,4/4/2016 9:37,2 - Medium,Category 37,Group 70,code 6,0.016666667,Morning,9,Monday,April    ,P2-High,No
INC0014703,4/4/2016 9:37,4/19/2016 10:14,2 - Medium,Category 57,Group 20,code 9,360.6166667,Morning,9,Monday,April    ,P2-High,Yes
INC0014704,4/4/2016 9:38,4/5/2016 9:35,2 - Medium,Category 53,Group 57,code 6,23.95,Morning,9,Monday,April    ,P2-High,No
INC0014707,4/4/2016 9:38,4/4/2016 10:10,2 - Medium,Category 53,Group 70,code 6,0.533333333,Morning,9,Monday,April    ,P2-High,No
INC0014708,4/4/2016 9:39,4/4/2016 9:54,2 - Medium,Category 42,Group 70,code 7,0.25,Morning,9,Monday,April    ,P2-High,No
INC0014709,4/4/2016 9:39,4/5/2016 16:59,2 - Medium,Category 61,Group 73,code 6,31.33333333,Morning,9,Monday,April    ,P2-High,No
INC0014710,4/4/2016 9:40,4/4/2016 11:30,2 - Medium,Category 37,Group 70,code 6,1.833333333,Morning,9,Monday,April    ,P2-High,No
INC0014711,4/4/2016 9:40,4/12/2016 12:44,2 - Medium,Category 26,Group 70,code 6,195.0666667,Morning,9,Monday,April    ,P2-High,Yes
INC0014712,4/4/2016 9:42,4/25/2016 16:24,2 - Medium,Category 46,Group 66,code 6,510.7,Morning,9,Monday,April    ,P2-High,Yes
INC0014713,4/4/2016 9:42,4/6/2016 11:18,2 - Medium,Category 46,Group 33,code 6,49.6,Morning,9,Monday,April    ,P2-High,No
INC0014715,4/4/2016 9:43,4/4/2016 10:36,2 - Medium,Category 9,Group 80,code 6,0.883333333,Morning,9,Monday,April    ,P2-High,No
INC0014716,4/4/2016 9:43,4/4/2016 9:50,2 - Medium,Category 42,Group 70,code 6,0.116666667,Morning,9,Monday,April    ,P2-High,No
INC0014717,4/4/2016 9:44,4/5/2016 13:39,2 - Medium,Category 23,Group 28,code 6,27.91666667,Morning,9,Monday,April    ,P2-High,No
INC0014718,4/4/2016 9:47,4/4/2016 9:56,2 - Medium,Category 42,Group 70,code 6,0.15,Morning,9,Monday,April    ,P2-High,No
INC0014719,4/4/2016 9:48,4/5/2016 14:25,2 - Medium,Category 32,Group 70,code 9,28.61666667,Morning,9,Monday,April    ,P2-High,No
INC0014720,4/4/2016 9:49,4/4/2016 9:58,2 - Medium,Category 42,Group 70,code 6,0.15,Morning,9,Monday,April    ,P2-High,No
INC0014725,4/4/2016 9:52,4/5/2016 15:46,2 - Medium,Category 23,Group 25,code 6,29.9,Morning,9,Monday,April    ,P2-High,No
INC0014726,4/4/2016 9:52,4/5/2016 14:46,2 - Medium,Category 13,Group 70,code 6,28.9,Morning,9,Monday,April    ,P2-High,No
INC0014727,4/4/2016 9:54,4/4/2016 10:07,2 - Medium,Category 53,Group 70,code 7,0.216666667,Morning,9,Monday,April    ,P2-High,No
INC0014728,4/4/2016 9:55,4/5/2016 12:28,2 - Medium,Category 61,Group 73,code 6,26.55,Morning,9,Monday,April    ,P2-High,No
INC0014729,4/4/2016 9:56,4/12/2016 14:22,2 - Medium,Category 26,Group 73,code 6,196.4333333,Morning,9,Monday,April    ,P2-High,Yes
INC0014730,4/4/2016 9:56,4/4/2016 11:03,2 - Medium,Category 37,Group 49,code 6,1.116666667,Morning,9,Monday,April    ,P2-High,No
INC0014731,4/4/2016 9:56,4/4/2016 10:19,2 - Medium,Category 42,Group 70,code 6,0.383333333,Morning,9,Monday,April    ,P2-High,No
INC0014734,4/4/2016 10:00,8/18/2016 13:49,2 - Medium,Category 34,Group 9,code 6,3267.816667,Morning,10,Monday,April    ,P2-High,Yes
INC0014736,4/4/2016 10:03,4/4/2016 15:16,2 - Medium,Category 37,Group 50,code 6,5.216666667,Morning,10,Monday,April    ,P2-High,No
INC0002611,3/4/2016 15:36,3/23/2016 14:45,2 - Medium,Category 37,Group 48,code 8,455.15,Evening,15,Friday,March    ,P2-High,Yes
INC0002613,3/4/2016 15:40,3/8/2016 16:31,2 - Medium,Category 45,Group 31,code 6,96.85,Evening,15,Friday,March    ,P2-High,Yes
INC0014737,4/4/2016 10:04,4/4/2016 11:26,2 - Medium,Category 17,Group 76,code 6,1.366666667,Morning,10,Monday,April    ,P2-High,No
INC0000597,3/1/2016 10:22,3/3/2016 8:16,2 - Medium,Category 9,Group 23,code 6,45.9,Morning,10,Tuesday,March    ,P2-High,No
INC0000598,3/1/2016 10:23,3/3/2016 18:28,2 - Medium,Category 53,Group 54,code 7,56.08333333,Morning,10,Tuesday,March    ,P2-High,No
INC0014738,4/4/2016 10:07,4/15/2016 9:00,2 - Medium,Category 32,Group 76,code 6,262.8833333,Morning,10,Monday,April    ,P2-High,Yes
INC0014740,4/4/2016 10:10,4/11/2016 10:02,2 - Medium,Category 23,Group 25,code 6,167.8666667,Morning,10,Monday,April    ,P2-High,Yes
INC0014741,4/4/2016 10:10,10/13/2016 11:11,2 - Medium,Category 46,Group 37,code 6,4609.016667,Morning,10,Monday,April    ,P2-High,Yes
INC0014742,4/4/2016 10:12,4/6/2016 12:10,2 - Medium,Category 9,Group 25,code 6,49.96666667,Morning,10,Monday,April    ,P2-High,No
INC0014744,4/4/2016 10:16,4/5/2016 3:20,2 - Medium,Category 32,Group 70,code 6,17.06666667,Morning,10,Monday,April    ,P2-High,No
INC0014746,4/4/2016 10:18,4/7/2016 11:50,2 - Medium,Category 43,Group 31,code 7,73.53333333,Morning,10,Monday,April    ,P2-High,No
