incident_id,created_at,resolved_at,severity,resolution_time_hours,root_cause,category_clean,assigned_team,shift,hour,day_of_week,month,priority
INC0014581,2016-04-04 08:27:00,2016-04-04 08:31:00,2 - Medium,0.06666666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014583,2016-04-04 08:28:00,2016-04-04 08:36:00,2 - Medium,0.13333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Monday,April,P2 - High
INC0014584,2016-04-04 08:29:00,2016-04-04 11:28:00,2 - Medium,2.9833333333333334,API Timeout,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014585,2016-04-04 08:32:00,2016-04-04 08:34:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014586,2016-04-04 08:32:00,2016-04-04 11:04:00,2 - Medium,2.533333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014587,2016-04-04 08:34:00,2016-04-05 13:48:00,2 - Medium,29.233333333333334,Third-Party Service Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014588,2016-04-04 08:34:00,2016-04-04 08:36:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014589,2016-04-04 08:34:00,2016-04-05 12:08:00,2 - Medium,27.566666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Monday,April,P2 - High
INC0014590,2016-04-04 08:35:00,2016-04-05 09:40:00,2 - Medium,25.083333333333332,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014592,2016-04-04 08:37:00,2016-04-04 08:38:00,2 - Medium,0.016666666666666666,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014593,2016-04-04 08:37:00,2016-04-04 11:04:00,2 - Medium,2.45,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014594,2016-04-04 08:38:00,2016-04-06 15:11:00,2 - Medium,54.55,API Timeout,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014595,2016-04-04 08:38:00,2016-04-04 08:42:00,2 - Medium,0.06666666666666667,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014596,2016-04-04 08:39:00,2016-04-04 08:40:00,2 - Medium,0.016666666666666666,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014597,2016-04-04 08:39:00,2016-04-04 21:01:00,2 - Medium,12.366666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Monday,April,P2 - High
INC0014598,2016-04-04 08:40:00,2016-04-05 13:52:00,2 - Medium,29.2,Disk Space Issue,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014599,2016-04-04 08:41:00,2016-04-04 11:26:00,2 - Medium,2.75,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014600,2016-04-04 08:41:00,2016-04-05 14:12:00,2 - Medium,29.516666666666666,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014601,2016-04-04 08:41:00,2016-04-04 08:43:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014602,2016-04-04 08:43:00,2016-04-04 08:52:00,2 - Medium,0.15,API Timeout,Integration / API Issues,Integration Support Team,Morning,8,Monday,April,P2 - High
INC0014603,2016-04-04 08:43:00,2016-04-04 08:45:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014604,2016-04-04 08:44:00,2016-04-06 09:28:00,2 - Medium,48.733333333333334,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014605,2016-04-04 08:44:00,2016-04-04 09:37:00,2 - Medium,0.8833333333333333,Authentication Failure,Network Issues,Network Operations Team,Morning,8,Monday,April,P2 - High
INC0014606,2016-04-04 08:45:00,2016-04-04 08:47:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014607,2016-04-04 08:46:00,2016-04-04 11:03:00,2 - Medium,2.283333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014608,2016-04-04 08:46:00,2016-04-11 11:45:00,2 - Medium,170.98333333333332,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014609,2016-04-04 08:47:00,2016-04-04 08:56:00,2 - Medium,0.15,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014610,2016-04-04 08:48:00,2016-04-04 08:52:00,2 - Medium,0.06666666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014611,2016-04-04 08:48:00,2016-04-04 08:51:00,2 - Medium,0.05,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014612,2016-04-04 08:48:00,2016-04-04 17:14:00,2 - Medium,8.433333333333334,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014615,2016-04-04 08:49:00,2016-04-05 15:07:00,2 - Medium,30.3,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014616,2016-04-04 08:50:00,2016-04-05 15:33:00,2 - Medium,30.716666666666665,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014617,2016-04-04 08:50:00,2016-04-04 08:52:00,2 - Medium,0.03333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014618,2016-04-04 08:51:00,2016-04-04 10:06:00,2 - Medium,1.25,Disk Space Issue,Network Issues,Network Operations Team,Morning,8,Monday,April,P2 - High
INC0014621,2016-04-04 08:51:00,2016-04-04 10:38:00,2 - Medium,1.7833333333333334,Memory Leak,Integration / API Issues,Integration Support Team,Morning,8,Monday,April,P2 - High
INC0014622,2016-04-04 08:52:00,2016-04-04 09:23:00,2 - Medium,0.5166666666666667,API Timeout,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014623,2016-04-04 08:52:00,2016-04-04 08:55:00,2 - Medium,0.05,API Timeout,Integration / API Issues,Integration Support Team,Morning,8,Monday,April,P2 - High
INC0014624,2016-04-04 08:53:00,2016-04-04 08:59:00,2 - Medium,0.1,Disk Space Issue,Integration / API Issues,Integration Support Team,Morning,8,Monday,April,P2 - High
INC0014626,2016-04-04 08:53:00,2016-04-04 14:57:00,3 - Low,6.066666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Monday,April,P3 - Medium
INC0014627,2016-04-04 08:53:00,2016-04-04 08:56:00,2 - Medium,0.05,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014628,2016-04-04 08:54:00,2016-04-04 08:56:00,2 - Medium,0.03333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Monday,April,P2 - High
INC0014629,2016-04-04 08:54:00,2016-04-07 03:59:00,2 - Medium,67.08333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014630,2016-04-04 08:54:00,2016-04-05 14:00:00,2 - Medium,29.1,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P2 - High
INC0014631,2016-04-04 08:55:00,2016-04-04 09:17:00,2 - Medium,0.36666666666666664,API Timeout,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014632,2016-04-04 08:56:00,2016-04-04 16:24:00,2 - Medium,7.466666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Monday,April,P2 - High
INC0014633,2016-04-04 08:56:00,2016-04-04 08:57:00,2 - Medium,0.016666666666666666,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014634,2016-04-04 08:57:00,2016-04-04 09:15:00,2 - Medium,0.3,API Timeout,Integration / API Issues,Integration Support Team,Morning,8,Monday,April,P2 - High
INC0014635,2016-04-04 08:57:00,2016-04-04 16:53:00,2 - Medium,7.933333333333334,Network Failure,Network Issues,Network Operations Team,Morning,8,Monday,April,P2 - High
INC0014636,2016-04-04 08:58:00,2016-04-04 08:59:00,2 - Medium,0.016666666666666666,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014637,2016-04-04 08:58:00,2016-04-04 09:15:00,2 - Medium,0.2833333333333333,Authentication Failure,Database Issues,Database Administration Team,Morning,8,Monday,April,P2 - High
INC0014638,2016-04-04 08:59:00,2016-04-11 21:01:00,3 - Low,180.03333333333333,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Morning,8,Monday,April,P3 - Medium
INC0014639,2016-04-04 08:59:00,2016-04-04 09:01:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,8,Monday,April,P2 - High
INC0014640,2016-04-04 09:00:00,2016-04-04 09:07:00,2 - Medium,0.11666666666666667,API Timeout,Integration / API Issues,Integration Support Team,Morning,9,Monday,April,P2 - High
INC0014643,2016-04-04 09:01:00,2016-04-04 09:46:00,2 - Medium,0.75,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014644,2016-04-04 09:01:00,2016-04-05 17:06:00,2 - Medium,32.083333333333336,Authentication Failure,Database Issues,Database Administration Team,Morning,9,Monday,April,P2 - High
INC0014645,2016-04-04 09:01:00,2016-04-25 09:57:00,2 - Medium,504.93333333333334,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014646,2016-04-04 09:01:00,2016-04-04 10:13:00,2 - Medium,1.2,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Monday,April,P2 - High
INC0014647,2016-04-04 09:03:00,2016-04-04 09:15:00,2 - Medium,0.2,API Timeout,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014649,2016-04-04 09:04:00,2016-04-04 09:36:00,2 - Medium,0.5333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Monday,April,P2 - High
INC0014654,2016-04-04 09:07:00,2016-04-04 09:09:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014655,2016-04-04 09:08:00,2016-04-04 09:38:00,2 - Medium,0.5,API Timeout,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014656,2016-04-04 09:08:00,2016-04-06 16:55:00,2 - Medium,55.78333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Monday,April,P2 - High
INC0014657,2016-04-04 09:09:00,2016-04-19 10:04:00,2 - Medium,360.9166666666667,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014658,2016-04-04 09:10:00,2016-04-04 10:30:00,2 - Medium,1.3333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014659,2016-04-04 09:11:00,2016-04-05 14:04:00,2 - Medium,28.883333333333333,Hardware Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014660,2016-04-04 09:13:00,2016-04-04 09:20:00,2 - Medium,0.11666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Monday,April,P2 - High
INC0014661,2016-04-04 09:14:00,2016-04-04 09:17:00,2 - Medium,0.05,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014662,2016-04-04 09:14:00,2016-04-04 09:17:00,2 - Medium,0.05,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Monday,April,P2 - High
INC0014663,2016-04-04 09:14:00,2016-04-05 11:43:00,2 - Medium,26.483333333333334,Authentication Failure,Network Issues,Network Operations Team,Morning,9,Monday,April,P2 - High
INC0014664,2016-04-04 09:14:00,2016-04-04 09:22:00,2 - Medium,0.13333333333333333,Disk Space Issue,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014665,2016-04-04 09:15:00,2016-04-08 09:15:00,2 - Medium,96.0,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Monday,April,P2 - High
INC0014666,2016-04-04 09:15:00,2016-04-06 11:38:00,2 - Medium,50.38333333333333,Memory Leak,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014667,2016-04-04 09:15:00,2016-04-04 14:34:00,2 - Medium,5.316666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014669,2016-04-04 09:18:00,2016-04-06 14:20:00,2 - Medium,53.03333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014670,2016-04-04 09:19:00,2016-04-04 17:26:00,2 - Medium,8.116666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014673,2016-04-04 09:20:00,2016-04-04 09:24:00,2 - Medium,0.06666666666666667,API Timeout,Integration / API Issues,Integration Support Team,Morning,9,Monday,April,P2 - High
INC0014674,2016-04-04 09:21:00,2016-04-06 15:14:00,2 - Medium,53.88333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014675,2016-04-04 09:21:00,2016-04-19 10:09:00,2 - Medium,360.8,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014676,2016-04-04 09:22:00,2016-04-06 09:39:00,2 - Medium,48.28333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Monday,April,P2 - High
INC0014678,2016-04-04 09:22:00,2016-04-19 10:10:00,2 - Medium,360.8,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014679,2016-04-04 09:23:00,2016-04-05 15:48:00,2 - Medium,30.416666666666668,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Monday,April,P2 - High
INC0014681,2016-04-04 09:23:00,2016-04-07 15:03:00,2 - Medium,77.66666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Monday,April,P2 - High
INC0014682,2016-04-04 09:23:00,2016-04-05 15:45:00,2 - Medium,30.366666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014683,2016-04-04 09:24:00,2016-04-04 09:28:00,2 - Medium,0.06666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Monday,April,P2 - High
INC0014684,2016-04-04 09:25:00,2016-04-05 14:40:00,2 - Medium,29.25,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Monday,April,P2 - High
INC0014685,2016-04-04 09:25:00,2016-04-04 09:37:00,2 - Medium,0.2,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Morning,9,Monday,April,P2 - High
INC0014687,2016-04-04 09:25:00,2016-04-19 10:12:00,2 - Medium,360.78333333333336,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014689,2016-04-04 09:27:00,2016-04-19 15:37:00,2 - Medium,366.1666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014690,2016-04-04 09:27:00,2016-04-04 16:27:00,2 - Medium,7.0,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Monday,April,P2 - High
INC0014695,2016-04-04 09:29:00,2016-04-04 13:51:00,2 - Medium,4.366666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
INC0014696,2016-04-04 09:32:00,2016-04-05 14:34:00,2 - Medium,29.033333333333335,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014698,2016-04-04 09:35:00,2016-04-04 09:38:00,2 - Medium,0.05,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,9,Monday,April,P2 - High
INC0014699,2016-04-04 09:35:00,2016-04-04 09:51:00,2 - Medium,0.26666666666666666,Authentication Failure,Application Errors,Application Support Team,Morning,9,Monday,April,P2 - High
INC0014701,2016-04-04 09:36:00,2016-04-05 14:20:00,2 - Medium,28.733333333333334,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Morning,9,Monday,April,P2 - High
INC0014702,2016-04-04 09:36:00,2016-04-04 09:37:00,2 - Medium,0.016666666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Monday,April,P2 - High
INC0014703,2016-04-04 09:37:00,2016-04-19 10:14:00,2 - Medium,360.6166666666667,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,9,Monday,April,P2 - High
